"Date","Price","Open","High","Low","Vol.","Change %"
"12/22/2022","4.50","4.50","4.40","4.30","921.10K","0.00%"
"12/21/2022","4.50","4.50","4.50","4.30","975.87K","0.00%"
"12/20/2022","4.50","4.55","4.60","4.50","860.35K","-1.10%"
"12/19/2022","4.55","4.30","4.55","4.30","1.21M","5.81%"
"12/16/2022","4.30","4.25","4.30","4.25","1.73M","1.18%"
"12/15/2022","4.25","4.20","4.30","4.25","1.50M","1.19%"
"12/14/2022","4.20","4.35","4.35","4.20","1.47M","-3.45%"
"12/13/2022","4.35","4.35","4.35","4.35","1.18M","0.00%"
"12/12/2022","4.35","4.35","4.35","4.35","631.91K","0.00%"
"12/09/2022","4.35","4.35","4.35","4.35","644.98K","0.00%"
"12/08/2022","4.35","4.35","4.35","4.35","821.12K","0.00%"
"12/07/2022","4.35","4.40","4.35","4.35","708.18K","-1.14%"
"12/06/2022","4.40","4.40","4.40","4.40","783.72K","0.00%"
"12/05/2022","4.40","4.50","4.40","4.40","665.75K","-2.22%"
"12/02/2022","4.50","4.25","4.50","4.50","1.09M","5.88%"
"12/01/2022","4.25","4.25","4.20","4.05","888.50K","0.00%"
"11/30/2022","4.25","4.25","4.20","4.05","321.29K","0.00%"
"11/29/2022","4.25","4.25","4.50","4.10","400.79K","0.00%"
"11/28/2022","4.25","4.30","4.25","4.25","1.57M","-1.16%"
"11/25/2022","4.30","4.40","4.30","4.30","396.37K","-2.27%"
"11/24/2022","4.40","4.65","4.45","4.40","673.36K","-5.38%"
"11/23/2022","4.65","4.65","4.65","4.65","507.93K","0.00%"
"11/22/2022","4.65","4.25","4.65","4.50","3.10M","9.41%"
"11/21/2022","4.25","4.25","4.40","4.10","665.01K","0.00%"
"11/18/2022","4.25","4.00","4.25","4.05","2.63M","6.25%"
"11/17/2022","4.00","4.00","4.00","4.00","758.70K","0.00%"
"11/16/2022","4.00","4.00","4.00","4.00","580.54K","0.00%"
"11/15/2022","4.00","4.00","4.05","4.00","1.41M","0.00%"
"11/14/2022","4.00","4.00","4.00","4.00","1.70M","0.00%"
"11/11/2022","4.00","4.00","4.35","4.05","132.07K","0.00%"
"11/10/2022","4.00","4.00","4.00","4.00","1.13M","0.00%"
"11/09/2022","4.00","4.15","4.00","4.00","889.90K","-3.61%"
"11/08/2022","4.15","4.15","4.30","4.00","301.01K","0.00%"
"11/07/2022","4.15","4.15","4.30","4.00","456.98K","0.00%"
"11/04/2022","4.15","4.15","4.15","4.05","321.39K","0.00%"
"11/03/2022","4.15","4.15","4.25","4.10","197.13K","0.00%"
"11/02/2022","4.15","4.15","4.15","4.15","901.94K","0.00%"
"11/01/2022","4.15","4.15","4.40","4.15","344.47K","0.00%"
"10/31/2022","4.15","4.60","4.20","4.15","2.44M","-9.78%"
"10/28/2022","4.60","4.60","4.50","4.25","370.48K","0.00%"
"10/27/2022","4.60","4.60","4.55","4.30","481.67K","0.00%"
"10/26/2022","4.60","4.60","4.60","4.35","1.11M","0.00%"
"10/25/2022","4.60","4.60","4.60","4.60","552.25K","0.00%"
"10/24/2022","4.60","4.60","4.60","4.60","789.53K","0.00%"
"10/21/2022","4.60","4.60","4.60","4.60","252.10K","0.00%"
"10/20/2022","4.60","4.60","4.60","4.60","572.26K","0.00%"
"10/19/2022","4.60","4.50","4.60","4.50","1.25M","2.22%"
"10/18/2022","4.50","4.50","4.50","4.50","1.19M","0.00%"
"10/17/2022","4.50","4.50","4.55","4.50","1.59M","0.00%"
"10/14/2022","4.50","4.65","4.50","4.50","435.88K","-3.23%"
"10/13/2022","4.65","4.75","4.65","4.65","283.74K","-2.11%"
"10/12/2022","4.75","4.75","4.75","4.50","1.13M","0.00%"
"10/11/2022","4.75","4.75","4.80","4.55","74.57K","0.00%"
"10/07/2022","4.75","4.50","4.75","4.75","474.27K","5.56%"
"10/06/2022","4.50","4.50","4.50","4.40","1.89M","0.00%"
"10/05/2022","4.50","4.50","4.50","4.50","1.24M","0.00%"
"10/04/2022","4.50","4.95","4.80","4.50","1.81M","-9.09%"
"09/30/2022","4.95","4.95","5.00","4.85","477.31K","0.00%"
"09/29/2022","4.95","5.00","4.95","4.95","793.46K","-1.00%"
"09/28/2022","5.00","5.10","5.05","5.00","1.72M","-1.96%"
"09/27/2022","5.10","5.10","5.10","5.10","2.14M","0.00%"
"09/26/2022","5.10","5.10","5.10","5.10","1.48M","0.00%"
"09/23/2022","5.10","5.05","5.10","5.10","953.05K","0.99%"
"09/22/2022","5.05","4.95","5.05","5.05","942.81K","2.02%"
"09/21/2022","4.95","4.95","5.05","4.90","23.49K","0.00%"
"09/20/2022","4.95","4.95","5.00","4.95","253.16K","0.00%"
"09/19/2022","4.95","4.80","4.95","4.80","999.35K","3.12%"
"09/16/2022","4.80","4.80","4.95","4.80","261.52K","0.00%"
"09/15/2022","4.80","4.90","4.80","4.80","469.93K","-2.04%"
"09/14/2022","4.90","4.95","4.90","4.90","907.53K","-1.01%"
"09/13/2022","4.95","4.95","4.95","4.95","987.37K","0.00%"
"09/12/2022","4.95","4.95","4.95","4.95","859.27K","0.00%"
"09/09/2022","4.95","4.95","4.95","4.90","1.51M","0.00%"
"09/08/2022","4.95","5.00","4.95","4.95","760.58K","-1.00%"
"09/07/2022","5.00","5.00","5.00","5.00","2.07M","0.00%"
"09/06/2022","5.00","5.00","5.05","5.00","3.06M","0.00%"
"09/05/2022","5.00","5.05","5.00","5.00","1.93M","-0.99%"
"09/02/2022","5.05","5.00","5.20","5.05","2.67M","1.00%"
"09/01/2022","5.00","5.00","5.00","5.00","580.51K","0.00%"
"08/31/2022","5.00","5.00","5.00","5.00","758.20K","0.00%"
"08/30/2022","5.00","5.00","5.00","5.00","1.15M","0.00%"
"08/29/2022","5.00","5.00","5.00","5.00","717.28K","0.00%"
"08/26/2022","5.00","5.20","5.00","5.00","2.45M","-3.85%"
"08/25/2022","5.20","5.20","5.20","5.20","438.11K","0.00%"
"08/24/2022","5.20","5.20","5.20","5.20","373.35K","0.00%"
"08/23/2022","5.20","5.00","5.20","5.20","3.33M","4.00%"
"08/22/2022","5.00","5.00","5.05","5.00","1.57M","0.00%"
"08/19/2022","5.00","5.00","5.00","5.00","2.83M","0.00%"
"08/18/2022","5.00","5.00","5.00","5.00","4.46M","0.00%"
"08/17/2022","5.00","5.00","5.05","5.00","1.94M","0.00%"
"08/16/2022","5.00","5.00","5.05","5.00","566.58K","0.00%"
"08/15/2022","5.00","5.10","5.05","5.00","1.88M","-1.96%"
"08/12/2022","5.10","5.20","5.10","5.05","1.07M","-1.92%"
"08/11/2022","5.20","5.25","5.20","5.20","707.52K","-0.95%"
"08/10/2022","5.25","5.00","5.25","5.05","1.21M","5.00%"
"08/09/2022","5.00","5.25","5.10","5.00","3.07M","-4.76%"
"08/08/2022","5.25","5.25","5.25","5.25","793.39K","0.00%"
"08/05/2022","5.25","5.25","5.30","5.25","814.87K","0.00%"
"08/04/2022","5.25","5.10","5.25","5.10","1.32M","1.94%"
"08/03/2022","5.15","5.10","5.20","5.10","2.17M","0.98%"
