Date,Price,Open,High,Low,Vol.,Change %,simple_return,log_return,squared_return,abs_return,realized_vol_5d,realized_vol_21d
2024-03-06,34.06,30.98,34.06,28.89,47.95M,9.95%,0.04574762050967163,0.04473205594640024,0.0020009568291918813,0.04473205594640024,0.6169342163036841,0.7966022122200939
2024-03-05,30.98,28.19,30.98,30.98,18.01M,9.88%,-0.09042865531415156,-0.09478184024581972,0.00898359724038409,0.09478184024581972,0.9191088082720541,0.8567077503657531
2024-03-04,28.19,27.95,28.34,27.95,6.11M,0.89%,-0.09005810200129116,-0.0943745298627014,0.008906551886805917,0.0943745298627014,1.041853750884089,0.899254185314221
2024-03-01,27.95,27.75,28.74,27.85,3.28M,0.72%,-0.008513657325292745,-0.008550105524913103,7.310430448714957e-05,0.008550105524913103,1.0051982934065662,0.8875572794112405
2024-02-29,27.75,27.4,27.85,25.06,9.35M,1.27%,-0.007155635062611743,-0.007181359408664585,5.1571922956415353e-05,0.007181359408664585,0.9684037745183316,0.8610396397123933
2024-02-28,27.4,30.43,27.55,27.4,3.38M,-9.97%,-0.012612612612612706,-0.012692826798419071,0.00016110785213466533,0.012692826798419071,0.740663791810246,0.8539595560999675
2024-02-27,30.43,33.81,32.57,30.43,7.47M,-10.00%,0.1105839416058394,0.10488595051485515,0.011001062615404643,0.10488595051485515,1.126117727717055,0.9452543337326395
2024-02-26,33.81,30.83,33.91,29.84,74.24M,9.68%,0.1110745974367402,0.10532765281091504,0.011093914446656658,0.10532765281091504,0.9967904965039498,1.011122677967402
2024-02-23,30.83,28.84,30.83,28.49,19.89M,6.90%,-0.08813960366755413,-0.0922683748217358,0.00851345299224433,0.0922683748217358,1.349275364632121,1.0450897119509708
2024-02-22,28.84,28.54,28.84,27.7,32.03M,1.05%,-0.06454751865066488,-0.0667249294813106,0.004452216214285873,0.0667249294813106,1.4833298677449387,1.0569292403084611
2024-02-21,28.54,25.96,28.54,25.66,39.60M,9.96%,-0.010402219140083213,-0.010456700368057964,0.00010934258258734356,0.010456700368057964,1.4814763728577502,1.0565020909657372
2024-02-20,25.96,28.34,26.75,25.96,5.47M,-8.42%,-0.09039943938332162,-0.09474972021280108,0.008977509480404084,0.09474972021280108,1.3304875893938988,1.069289035890093
2024-02-19,28.34,28.44,28.69,27.9,15.83M,1.79%,0.09167950693374416,0.08771734242664507,0.007694332162393307,0.08771734242664507,1.2172147598540195,1.0462993559129836
2024-02-16,27.85,25.86,28.44,25.41,50.19M,7.69%,-0.017290049400141116,-0.017441267889241323,0.0003041978255842805,0.017441267889241323,1.1075481358305181,1.0183306476579541
2024-02-15,25.86,27.05,27.05,25.21,3.92M,-4.41%,-0.07145421903052074,-0.07413559302958171,0.005496086153847764,0.07413559302958171,1.1281625417790322,1.0095712855294987
2024-02-14,27.05,24.61,27.05,25.46,54.91M,9.90%,0.04601701469450892,0.04498963194877913,0.0020240669828866073,0.04498963194877913,1.227613273812573,1.0209351295912774
2024-02-13,24.61,25.36,24.61,24.07,2.99M,-2.94%,-0.09020332717190394,-0.0945341408895261,0.008936703793720769,0.0945341408895261,1.2266842707155534,1.0559149915381343
2024-02-12,25.36,25.36,25.36,25.36,17.33M,0.00%,0.030475416497358854,0.030020265166060732,0.0009012163206405994,0.030020265166060732,0.9783637048577353,1.0630902798211992
2024-02-09,25.36,24.61,25.36,24.86,3.79M,3.03%,0.0,0.0,0.0,0.0,0.9914783585325933,1.0500102513555807
2024-02-08,24.61,24.76,24.66,22.38,5.99M,-0.60%,-0.029574132492113603,-0.030020265166060718,0.0009012163206405985,0.030020265166060718,0.879291260000414,1.0484510786385346
2024-02-07,24.76,25.26,25.26,24.76,33.79M,-1.97%,0.006095083299471948,0.006076583413431045,3.692486598038529e-05,0.006076583413431045,0.7617743396711829,1.0472354727734967
2024-02-06,25.26,25.86,25.66,25.06,27.69M,-2.31%,0.020193861066235774,0.019992669105949608,0.0003997068179799919,0.019992669105949608,0.36400277170790457,1.0334505494297466
2024-02-05,25.86,26.06,27.85,25.86,334.13M,-0.76%,0.02375296912114,0.02347525642136623,0.0005510876640488964,0.02347525642136623,0.3379347219926913,0.9978959111439871
2024-02-02,26.06,26.06,26.06,26.06,340.71M,9.85%,0.007733952049497228,0.007704198352987574,5.935467226217644e-05,0.007704198352987574,0.3367503554751474,0.948787369649741
2024-02-01,23.72,21.98,23.72,21.98,8.49M,9.91%,-0.0897927858787414,-0.09408299756717439,0.008851610431224942,0.09408299756717439,0.778795147776954,0.999176250396468
2024-01-31,21.58,23.97,24.86,21.58,9.40M,-9.96%,-0.09021922428330531,-0.0945516142995362,0.008940007766648257,0.0945516142995362,0.9728425127343806,1.0433419993661772
2024-01-30,23.97,26.45,25.16,23.82,13.89M,-9.40%,0.11075069508804458,0.10503608861630448,0.011032579911812168,0.10503608861630448,1.3489850214050092,1.11926458325691
2024-01-29,26.45,26.45,26.45,26.35,13.51M,0.00%,0.10346266166040885,0.0984531098580154,0.009693014840714451,0.0984531098580154,1.5568916582773462,1.1114020798289275
2024-01-26,26.45,25.16,26.45,24.96,2.96M,5.14%,0.0,0.0,0.0,0.0,1.5568571275842311,1.0349193327160806
2024-01-25,25.16,25.46,25.36,24.37,3.85M,-1.17%,-0.04877126654064268,-0.05000072647206857,0.0025000726477346184,0.05000072647206857,1.4080734232444465,1.0033292445083288
2024-01-24,25.46,25.66,25.51,25.36,2.96M,-0.78%,0.0119236883942766,0.011853161297020656,0.0001404974327331884,0.011853161297020656,1.0618904852349673,0.983768662779037
2024-01-23,25.66,26.4,26.16,25.56,16.56M,-2.82%,0.00785545954438338,0.007824766058229942,6.122696386602734e-05,0.007824766058229942,0.849933664654319,0.9847480099700572
2024-01-22,26.4,26.45,26.45,25.86,5.47M,-0.19%,0.02883865939204977,0.02843065096478,0.000808301914281146,0.02843065096478,0.470203278978799,0.9345674409189216
2024-01-19,26.45,26.8,26.7,26.4,5.05M,-1.30%,0.0018939393939394478,0.0018921481520379623,3.5802246292606756e-06,0.0018921481520379623,0.4704910079314868,0.8796727902238368
2024-01-18,26.8,27.5,27.35,26.8,3.37M,-2.53%,0.013232514177693888,0.01314572921250273,0.00017281019652844767,0.01314572921250273,0.1565313732540574,0.8798526364830808
2024-01-17,27.5,29.19,28.19,27.5,5.49M,-5.79%,0.026119402985074647,0.025784117155714634,0.0006648206974996177,0.025784117155714634,0.18144127130848145,0.8437324071053991
2024-01-16,29.19,27.35,29.19,27.35,10.92M,6.73%,0.06145454545454543,0.059640180193497754,0.003556951093512882,0.059640180193497754,0.34449803703771026,0.8543938909330392
2024-01-15,27.35,27.85,27.8,27.35,4.89M,-1.79%,-0.06303528605686881,-0.0651096559980332,0.004239267304182221,0.0651096559980332,0.7269185457999617,0.8170638368830309
2024-01-12,27.85,27.4,28.79,27.35,11.42M,1.63%,0.018281535648994485,0.018116437505302785,0.0003282053078835414,0.018116437505302785,0.7287601347012969,0.8135086281757131
2024-01-11,27.4,25.66,27.85,25.06,25.83M,6.78%,-0.016157989228007263,-0.016289952979268572,0.00026536256806678106,0.016289952979268572,0.7511746455037891,0.816585265687691
2024-01-10,25.66,28.44,27.0,25.61,17.29M,-9.79%,-0.06350364963503641,-0.06560965420653407,0.004304626725100974,0.06560965420653407,0.8598367953843945,0.8439423918382286
2024-01-09,28.44,25.86,28.44,25.51,23.57M,10.00%,0.10833982852689017,0.10286324574754982,0.010580847325720826,0.10286324574754982,1.1107279098657292,0.9135748657673644
2024-01-08,25.86,25.86,26.16,24.71,20.67M,0.00%,-0.09071729957805919,-0.09509923159132883,0.009043863849261195,0.09509923159132883,1.2269484206725505,0.9771004429313996
2024-01-05,25.86,24.86,26.55,23.17,9.19M,4.00%,0.0,0.0,0.0,0.0,1.2062402098897855,0.9737105440571907
2024-01-04,24.86,25.46,25.56,24.86,14.72M,-2.34%,-0.03866976024748647,-0.03943728726114638,0.0015552996265181783,0.03943728726114638,1.2191333676233542,0.9826635936230831
2024-01-03,25.46,23.52,25.61,23.52,16.16M,8.25%,0.024135156878519748,0.023848507046695444,0.0005687512883562823,0.023848507046695444,1.1702138915242142,0.9271409648794736
2024-01-02,23.52,23.42,23.52,21.08,7.14M,0.42%,-0.0761979575805185,-0.07925747009883434,0.00628174656646762,0.07925747009883434,0.8029505956275934,0.908106119248738
2023-12-29,23.42,23.42,23.72,23.37,3.52M,0.00%,-0.00425170068027203,-0.0042607648608548095,1.8154117199495103e-05,0.0042607648608548095,0.6379257205610661,0.8306611531203958
2023-12-28,23.42,23.62,23.77,23.37,6.81M,-0.84%,0.0,0.0,0.0,0.0,0.6379257205610661,0.7478687863193502
2023-12-27,23.62,23.87,23.62,23.62,8.27M,-1.04%,0.00853970964987183,0.00850345259964489,7.230870611440742e-05,0.00850345259964489,0.6358410786758898,0.7492775995994296
2023-12-22,23.87,23.87,24.37,23.77,6.68M,0.00%,0.010584250635055081,0.010528629581522524,0.00011085204086491116,0.010528629581522524,0.5966877114442037,0.7330307174186778
2023-12-21,23.87,22.77,23.97,22.87,9.61M,4.80%,0.0,0.0,0.0,0.0,0.09966754521663224,0.7312529150452485
2023-12-20,22.77,22.87,23.07,22.67,10.34M,-0.43%,-0.04608294930875578,-0.0471785602750905,0.0022258165496303476,0.0471785602750905,0.37654155733444983,0.7456092083067759
2023-12-19,22.87,22.97,23.27,22.67,9.76M,-0.43%,0.004391743522178304,0.004382127959041521,1.9203045449413407e-05,0.004382127959041521,0.38191567511601593,0.7363390471138176
2023-12-18,22.97,23.07,23.07,22.92,2.87M,-0.43%,0.004372540445999107,0.0043630086663170925,1.9035844622358053e-05,0.0043630086663170925,0.37390885837682214,0.7367576703933705
2023-12-15,23.07,24.27,24.27,23.07,6.26M,-4.92%,0.004353504571179778,0.004344055484655393,1.8870818053764605e-05,0.004344055484655393,0.3594190909825934,0.7343948493103037
2023-12-14,24.27,24.17,25.06,24.17,8.44M,0.41%,0.052015604681404426,0.05070794755284772,0.0025712959450223554,0.05070794755284772,0.5498510400973118,0.7533040756171777
2023-12-13,24.17,23.02,24.32,23.17,8.38M,4.97%,-0.004120313143798793,-0.004128825023118233,1.7047196071527278e-05,0.004128825023118233,0.3490037987963521,0.7147469543430337
2023-12-12,23.02,23.27,23.02,22.92,2.89M,-1.07%,-0.047579644187008774,-0.04874879142165515,0.0023764446650720384,0.04874879142165515,0.5609200108515544,0.7006682992685408
2023-12-11,23.27,23.72,23.27,22.87,8.66M,-1.89%,0.010860121633362363,0.010801574020463847,0.00011667400131955952,0.010801574020463847,0.564977365414446,0.697657350924341
2023-12-08,23.72,26.35,25.06,23.72,4.99M,-10.00%,0.01933820369574546,0.019153596815324206,0.00036686027096399754,0.019153596815324206,0.5775090138275628,0.7034860260176468
2023-12-07,26.35,29.24,30.83,26.35,12.94M,-9.86%,0.11087689713322102,0.10514970085784672,0.011056459590494653,0.10514970085784672,0.8902903737739036,0.7694307214953489
2023-12-06,29.24,26.6,29.24,26.65,24.98M,9.91%,0.10967741935483866,0.10406935989420638,0.01083043166878985,0.10406935989420638,1.0498350033605306,0.7714461226242115
2023-12-05,26.6,24.22,26.6,24.86,13.09M,9.86%,-0.09028727770177825,-0.0946264190939242,0.008954159190538984,0.0946264190939242,1.3077398649094392,0.7707029049603069
2023-12-04,24.22,22.03,24.22,21.98,10.90M,9.93%,-0.08947368421052637,-0.09373247766270726,0.008785777368789915,0.09373247766270726,1.580958088109931,0.8382038893775918
2023-12-01,22.03,21.93,22.03,21.88,5.93M,0.45%,-0.09042113955408748,-0.09477357731069438,0.008982030956266165,0.09477357731069438,1.730179723381849,0.8888051766737965
2023-11-30,21.93,21.73,21.93,20.88,36.23M,0.92%,-0.004539264639128571,-0.004549598384455038,2.0698845459835893e-05,0.004549598384455038,1.3936690641610594,0.8823076837333018
2023-11-29,21.73,22.18,21.98,21.68,7.93M,-2.02%,-0.00911992704058362,-0.009161768161458502,8.393799584431469e-05,0.009161768161458502,0.7614532989871542,0.8426035909433961
2023-11-28,22.18,22.38,22.43,21.88,13.67M,1.36%,0.020708697653014196,0.02049718765388264,0.0004201347017184789,0.02049718765388264,0.8581097044655795,0.8467760749879713
2023-11-27,21.88,19.89,21.88,19.89,11.76M,10.00%,-0.01352569882777277,-0.01361800436844052,0.0001854500429788651,0.01361800436844052,0.6932048072822161,0.8475648344260918
2023-11-24,19.89,18.9,19.89,18.9,13.96M,5.26%,-0.09095063985374763,-0.09535588468789953,0.009092744744611992,0.09535588468789953,0.6971460559436496,0.9039217318916304
2023-11-23,18.9,19.09,19.39,18.9,9.22M,-1.04%,-0.04977375565610864,-0.05105517080028418,0.0026066304654461907,0.05105517080028418,0.7084610839416926,0.9129862984027975
2023-11-22,19.09,19.89,19.34,18.9,2.96M,-4.00%,0.010052910052910091,0.010002715672059589,0.00010005432081606652,0.010002715672059589,0.7550599904825319,0.9151758956305088
2023-11-21,19.89,19.89,19.89,19.89,2.29M,0.00%,0.04190675746464123,0.04105245512822464,0.0016853040720548975,0.04105245512822464,0.8435595311783302,0.9218051453899617
2023-11-20,19.89,19.89,19.89,19.89,4.86M,0.00%,0.0,0.0,0.0,0.0,0.8573036995151864,0.9212817965017132
2023-11-17,19.89,19.89,19.89,19.89,6.50M,0.00%,0.0,0.0,0.0,0.0,0.526018343856923,0.920748574545884
2023-11-16,19.89,19.89,19.89,19.89,11.72M,0.00%,0.0,0.0,0.0,0.0,0.28219502987516953,0.9202055945817329
2023-11-15,19.89,19.94,19.94,19.89,3.76M,-0.25%,0.0,0.0,0.0,0.0,0.29144351979683136,0.8965557825057565
2023-11-14,19.94,19.89,19.99,19.89,9.11M,0.25%,0.002513826043237799,0.0025106716678114315,6.303472223551035e-06,0.0025106716678114315,0.017824000675128248,0.8973495154725966
2023-11-13,19.89,19.89,20.04,19.74,10.32M,0.00%,-0.0025075225677031465,-0.002510671667811478,6.303472223551268e-06,0.002510671667811478,0.02818221957489234,0.8858691714038873
2023-11-10,19.89,19.89,19.94,19.89,3.76M,0.00%,0.0,0.0,0.0,0.0,0.02818221957489234,0.8839285942871782
2023-11-09,19.89,19.24,19.89,19.04,42.88M,3.36%,0.0,0.0,0.0,0.0,0.02818221957489234,0.8791358623228224
2023-11-08,19.24,19.14,19.34,19.09,211.06M,0.52%,-0.03267973856209161,-0.03322564762832051,0.0011039436603213204,0.03322564762832051,0.2375563048634196,0.7789401754012713
2023-11-07,19.14,18.0,19.79,17.6,52.31M,6.35%,-0.005197505197505059,-0.005211059212752088,2.7155138118808413e-05,0.005211059212752088,0.2247889603311606,0.6497859608072556
2023-11-06,18.0,17.7,18.05,18.0,33.45M,1.69%,-0.059561128526645746,-0.06140862812864349,0.003771019608642025,0.06140862812864349,0.4280454580000459,0.6108549081438199
2023-11-03,17.7,17.95,17.7,17.7,1.00M,-1.39%,-0.01666666666666672,-0.01680711831638129,0.0002824792261008394,0.01680711831638129,0.3939180570676444,0.5463538426915675
2023-11-02,17.95,19.54,18.0,17.95,4.75M,-8.14%,0.01412429378531077,0.014025475354504458,0.00019671395891981193,0.014025475354504458,0.45421987313457984,0.47079750119320707
2023-11-01,19.54,18.9,19.54,18.9,95.18M,9.78%,0.08857938718662961,0.08487353168034888,0.007203516379895184,0.08487353168034888,0.8486927653991901,0.5738764094590789
2023-10-31,17.8,16.66,17.9,16.91,4.12M,6.87%,-0.08904810644831107,-0.09326518931659712,0.008698395538260703,0.09326518931659712,1.0969071694931978,0.6496048346692402
2023-10-30,16.66,16.01,16.91,16.51,3.75M,4.04%,-0.06404494382022474,-0.06618782055934286,0.004380827590395769,0.06618782055934286,1.110222498895661,0.6683043403458518
2023-10-27,16.01,16.01,16.55,16.0,652.37K,0.00%,-0.03901560624249689,-0.0397971097300732,0.001583809942867487,0.0397971097300732,1.1238768784184314,0.6744245578553572
2023-10-26,16.01,15.91,16.61,15.91,2.17M,0.63%,0.0,0.0,0.0,0.0,1.1012535433468034,0.6087418399505221
2023-10-25,15.91,15.81,16.31,15.86,11.00M,0.63%,-0.006246096189881367,-0.006265684658927862,3.925880424512395e-05,0.006265684658927862,0.6277430931996519,0.590489169909691
2023-10-24,15.81,15.81,15.91,15.81,4.33M,0.00%,-0.006285355122564451,-0.006305191128314877,3.975543516458063e-05,0.006305191128314877,0.4512771037088736,0.5868457921233127
2023-10-23,15.81,15.81,16.15,15.9,1.34M,0.00%,0.0,0.0,0.0,0.0,0.26495963664957867,0.5593342663480774
2023-10-20,15.81,15.91,15.96,15.81,12.09M,-0.62%,0.0,0.0,0.0,0.0,0.054651238918047046,0.5593342663480774
2023-10-19,15.91,15.96,15.91,15.81,9.46M,-0.31%,0.006325110689437086,0.006305191128314871,3.975543516458055e-05,0.006305191128314871,0.0835932327685194,0.5613099853132942
2023-10-18,15.96,16.01,16.11,15.96,6.50M,-0.31%,0.00314267756128217,0.003137749671967165,9.845473003930052e-06,0.003137749671967165,0.07419836029276981,0.562163429004003
2023-10-17,16.01,16.01,16.11,15.96,4.57M,0.00%,0.0031328320802006537,0.003127934986960763,9.783977282653228e-06,0.003127934986960763,0.041834299514744384,0.563002128827945
2023-10-16,16.01,16.01,16.01,15.96,3.83M,0.00%,0.0,0.0,0.0,0.0,0.041834299514744384,0.5623472251073288
2023-10-13,16.01,16.11,16.11,16.01,1.39M,-0.62%,0.0,0.0,0.0,0.0,0.041834299514744384,0.5628610393025657
2023-10-12,16.11,16.01,16.11,16.01,2.14M,0.62%,0.006246096189881145,0.006226670180259515,3.877142153373306e-05,0.006226670180259515,0.04138734605994238,0.5647116593290856
2023-10-11,16.01,16.06,16.06,16.01,2.84M,-0.31%,-0.0062073246430787155,-0.006226670180259575,3.877142153373381e-05,0.006226670180259575,0.07333697272383549,0.5637282939390346
2023-10-10,16.06,16.06,16.11,16.06,4.52M,0.00%,0.0031230480949404615,0.0031181815099920965,9.72305592925659e-06,0.0031181815099920965,0.07331603598180551,0.5591725798410705
2023-10-09,16.06,16.11,16.11,16.06,3.65M,-0.31%,0.0,0.0,0.0,0.0,0.07331603598180551,0.5598618048460113
2023-10-06,16.11,16.11,16.11,16.01,2.89M,0.00%,0.0031133250311332628,0.003108488670267409,9.662701813180843e-06,0.003108488670267409,0.07495319832868637,0.5264389801924066
2023-10-05,16.11,16.11,16.11,16.06,1.77M,0.00%,0.0,0.0,0.0,0.0,0.06053017672532638,0.5250205728545155
2023-10-04,16.11,16.16,16.11,16.11,22.14M,-0.31%,0.0,0.0,0.0,0.0,0.027069961700175543,0.5210238090589815
2023-10-03,16.16,16.26,16.16,16.06,3.37M,-0.61%,0.0031036623215394687,0.0030988559040663615,9.602907914166946e-06,0.0030988559040663615,0.026985944801887537,0.40767331522892825
2023-09-29,16.26,15.96,16.26,16.06,2.06M,1.87%,0.006188118811881305,0.006169051026715328,3.805719057021744e-05,0.006169051026715328,0.041004015669429746,0.2716743953567646
2023-09-28,15.96,16.01,16.36,15.96,2.13M,-0.31%,-0.0184501845018451,-0.01862251209800191,0.0003467979568402275,0.01862251209800191,0.15410466783564755,0.16366358923809646
2023-09-26,16.01,16.41,16.31,16.01,6.45M,-2.42%,0.0031328320802006537,0.003127934986960763,9.783977282653228e-06,0.003127934986960763,0.15804660117488492,0.08976958813709153
2023-09-25,16.41,16.81,17.11,16.41,4.73M,-2.37%,0.024984384759525247,0.02467737809337616,0.0006089729895634417,0.02467737809337616,0.2440146424977733,0.12396069872771906
2023-09-22,16.81,16.81,17.15,16.9,1.42M,0.00%,0.02437538086532598,0.02408304231852467,0.0005799929273158502,0.02408304231852467,0.2831478772605592,0.14397279336712893
2023-09-21,16.81,16.96,16.91,16.71,2.18M,-0.88%,0.0,0.0,0.0,0.0,0.2888358510445313,0.14066646136993552
2023-09-20,16.96,17.3,16.96,16.96,2.17M,-2.01%,0.008923259964306984,0.008883682943232798,7.891982263588535e-05,0.008883682943232798,0.18427794236065262,0.1417048830423756
2023-09-19,17.3,17.6,17.65,17.3,18.18M,-1.69%,0.02004716981132071,0.019848871139976205,0.0003939776855313803,0.019848871139976205,0.17038886691059577,0.15210384747506595
2023-09-18,17.6,17.7,17.7,17.55,7.67M,-0.56%,0.01734104046242768,0.01719240054037277,0.00029557863634060993,0.01719240054037277,0.1523136373186448,0.1584650786643248
2023-09-15,17.7,17.6,17.7,17.5,4.67M,0.56%,0.005681818181818121,0.0056657375356773,3.2100581823182685e-05,0.0056657375356773,0.13000069168553285,0.1583714539591855
2023-09-14,17.6,17.9,17.85,17.6,4.33M,-1.67%,-0.005649717514124131,-0.005665737535677196,3.2100581823181506e-05,0.005665737535677196,0.16088502743659527,0.1625061920946785
2023-09-13,17.9,17.9,18.0,17.85,12.60M,0.00%,0.017045454545454364,0.016901810802603036,0.0002856712084069887,0.016901810802603036,0.1697640134289024,0.16708049502095845
2023-09-12,17.9,17.95,17.9,17.01,4.91M,-0.28%,0.0,0.0,0.0,0.0,0.16129780350446896,0.16708049502095845
2023-09-11,17.95,18.4,18.4,17.95,26.72M,-2.43%,0.0027932960893854997,0.0027894020875785922,7.780764006187808e-06,0.0027894020875785922,0.13284041128987106,0.16726800869430128
2023-09-08,18.4,18.1,18.4,18.0,12.80M,1.65%,0.025069637883008422,0.024760549680652118,0.0006130848204880417,0.024760549680652118,0.20044767972837058,0.17497797732176576
2023-09-07,18.1,17.9,18.15,17.9,5.91M,1.11%,-0.016304347826086807,-0.01643872634315972,0.0002702317237852933,0.01643872634315972,0.2534735016677663,0.1921861826216393
2023-09-06,17.9,17.75,18.0,17.75,4.34M,0.84%,-0.011049723756906271,-0.011111225425070946,0.00012345933044674302,0.011111225425070946,0.25281825139763,0.20002864850576288
2023-09-05,17.75,18.7,18.6,17.7,3.83M,-5.05%,-0.008379888268156388,-0.008415196925284472,7.081553929131723e-05,0.008415196925284472,0.2597810066576031,0.2054318963080731
2023-09-04,18.7,18.3,19.0,18.55,10.58M,2.17%,0.05352112676056331,0.05213800793911607,0.00271837187185933,0.05213800793911607,0.4669409309903937,0.26221610081335195
2023-09-01,18.3,16.71,18.3,17.2,5.34M,9.52%,-0.021390374331550777,-0.021622464013165657,0.00046753095000064387,0.021622464013165657,0.4791676073655277,0.27970683503423865
2023-08-31,16.71,16.71,16.71,16.71,2.80M,0.00%,-0.08688524590163937,-0.09089371724007295,0.008261667833718334,0.09089371724007295,0.8080770313220796,0.4373644003505334
2023-08-30,16.71,16.76,16.91,16.51,2.72M,-0.30%,0.0,0.0,0.0,0.0,0.8161056795150342,0.43707324887414917
2023-08-29,16.76,16.51,16.91,16.36,55.45M,1.51%,0.0029922202274088594,0.0029877524466347585,8.926664682371986e-06,0.0029877524466347585,0.824778279323508,0.431030987240244
2023-08-28,16.51,16.46,16.66,16.46,3.45M,0.30%,-0.014916467780429543,-0.015028837121900288,0.00022586594523660815,0.015028837121900288,0.6076582924266174,0.43517604503705054
2023-08-25,16.46,16.96,16.91,16.41,14.23M,-2.93%,-0.0030284675953967666,-0.003033062683112925,9.199469239692176e-06,0.003033062683112925,0.627987899233775,0.427063143780818
2023-08-24,16.96,17.9,17.55,16.96,5.78M,-5.28%,0.03037667071688932,0.029924435114833156,0.0008954718169418597,0.029924435114833156,0.2626928515758857,0.43164356152879735
2023-08-23,17.9,18.2,18.0,17.9,7.54M,-1.64%,0.0554245283018866,0.05394308248295212,0.0029098561477625758,0.05394308248295212,0.4421281631193443,0.46974395375811334
2023-08-22,18.2,18.4,18.25,18.1,9.98M,-1.08%,0.016759776536312998,0.0166208812360405,0.0002762536930625632,0.0166208812360405,0.4316743633808686,0.47172719504666005
2023-08-21,18.4,18.7,18.4,18.35,6.64M,-1.60%,0.01098901098901095,0.01092907053219023,0.00011944458269758885,0.01092907053219023,0.3423883125927462,0.4688016547847463
2023-08-18,18.7,18.55,19.39,17.9,244.19M,0.80%,0.016304347826086918,0.016172859245600968,0.0002615613761780207,0.016172859245600968,0.2757243935757367,0.46842413355424484
2023-08-17,18.55,17.9,18.6,18.05,19.20M,3.61%,-0.008021390374331472,-0.008053734807096716,6.486264434304118e-05,0.008053734807096716,0.35725672948656395,0.4698075371018847
2023-08-16,17.9,17.85,17.9,17.7,5.40M,0.28%,-0.03504043126684653,-0.035669076206735005,0.0012722829974418693,0.035669076206735005,0.3544679583609141,0.48733363669849217
2023-08-15,17.85,18.2,18.0,17.7,2.42M,-1.91%,-0.0027932960893852776,-0.002797204621061031,7.824353692085185e-06,0.002797204621061031,0.322467832797253,0.48390072453055816
2023-08-14,18.2,18.9,18.45,18.1,2.96M,-3.68%,0.019607843137254832,0.019418085857101516,0.00037706205835376594,0.019418085857101516,0.3513707220992724,0.4886203388448277
2023-08-11,18.9,18.9,18.95,18.15,4.53M,0.00%,0.038461538461538325,0.0377403279828469,0.0014243323562528566,0.0377403279828469,0.4436157642927208,0.5051419078204722
2023-08-10,18.9,17.6,18.9,16.96,140.95M,7.34%,0.0,0.0,0.0,0.0,0.43558262557315397,0.49860601977631525
2023-08-09,17.6,17.8,17.8,17.6,1.77M,-3.80%,-0.06878306878306861,-0.07126302002149042,0.005078418022583344,0.07126302002149042,0.6559890704879477,0.5560140091027116
2023-08-08,18.3,17.9,18.3,17.9,14.38M,2.22%,0.03977272727272729,0.039002157803269176,0.0015211683133111106,0.039002157803269176,0.7221157784693779,0.5717871058525603
2023-08-07,17.9,18.2,18.15,17.9,7.15M,-1.64%,-0.021857923497267895,-0.02210034700066608,0.0004884253375498503,0.02210034700066608,0.729929364622587,0.5765873253517283
2023-08-04,18.2,18.15,18.2,17.85,28.60M,0.27%,0.016759776536312998,0.0166208812360405,0.0002762536930625632,0.0166208812360405,0.6678339092926828,0.5488934644066981
2023-08-03,18.15,17.9,18.85,17.7,21.15M,1.39%,-0.0027472527472527375,-0.002751033371889871,7.568184613251752e-06,0.002751033371889871,0.6661585242129938,0.5439564031367701
2023-08-02,17.9,17.7,18.05,17.8,28.11M,1.12%,-0.01377410468319562,-0.013869847864150502,0.00019237267977468024,0.013869847864150502,0.39115879115481245,0.43751180277803514
2023-08-01,17.7,17.9,17.9,17.7,17.07M,-1.11%,-0.011173184357541888,-0.011236073266925842,0.00012624934245972555,0.011236073266925842,0.23392769997403137,0.4402943680057122
2023-07-31,17.9,18.45,18.3,17.9,17.20M,-2.96%,0.011299435028248483,0.011236073266925752,0.00012624934245972352,0.011236073266925752,0.21426076231850533,0.44127868076597365
2023-07-28,18.45,19.49,18.9,18.45,25.60M,-5.36%,0.030726256983240274,0.03026365763982693,0.000915888973740655,0.03026365763982693,0.289585078288195,0.4456609894187047
2023-07-27,19.49,20.39,20.29,19.49,10.80M,-4.39%,0.05636856368563681,0.0548371430329332,0.0030071122560143743,0.0548371430329332,0.45961449129810494,0.47609129106025166
2023-07-26,20.39,21.43,21.03,20.39,28.18M,-4.87%,0.04617752693689092,0.045143071066894566,0.0020378968653506934,0.045143071066894566,0.4215499068405991,0.4876809901127928
2023-07-25,21.43,21.68,22.58,21.38,17.79M,-1.15%,0.051005394801373116,0.04974722489912174,0.002474786385163798,0.04974722489912174,0.2804410212578124,0.48297794219880485
2023-07-24,21.68,21.63,21.68,20.79,348.91M,9.82%,0.011665888940737279,0.011598367085959805,0.00013452211906067574,0.011598367085959805,0.27824598985002347,0.48223598872838586
2023-07-21,19.74,19.74,19.74,19.74,11.12M,9.97%,-0.0894833948339484,-0.09374314256611001,0.008787776778170026,0.09374314256611001,0.9890917554465478,0.5976420246878361
2023-07-20,17.95,17.8,17.95,17.11,40.54M,0.84%,-0.0906788247213779,-0.09505691907104763,0.0090358178632797,0.09505691907104763,1.1533834162357965,0.6853402386846592
2023-07-19,17.8,17.9,17.9,17.65,7.21M,-0.56%,-0.00835654596100266,-0.008391657636248289,7.041991788400421e-05,0.008391657636248289,1.0291680170087871,0.6853791630125892
